id,tweet,label
594074281744601088,rorys botox episode hilarious especially mammy think kathys bos rory near choked laughing 😂😂😂,1
594073235437670400,laugh till near peed mammy use vibrator whisk father damien lick cream 😂😂😂,1
594071783956852736,begin 1st arena headline tour dream true,1
594071752294051840,rock sock world tour rehearsal boy ready,1
594071217855803392,learn walkie talkie french,1
593829158112792576,another write work hard next album hope lot love,1
593827987977474050,sad hear passing belgian lokerendefender gregory mertens heart failure rip,1
593827876832546816,belgian topflight club lokeren announce defender gregor mertens die age suffer cardiac arrest match…,1
593721306543099905,people ask hard trust others question hard others truth,1
593721034429202432,people accidentally walk foot apologize others walk heart realize,1
593594658074140672,want bed sleeping wide awake,1
593594473860313088,realize friend askholes,1
593594093449580544,best friend,1
593593824200392705,whenever feeling fatty remember,1
593592802707025921,every waiter ask food,1
593582614746824707,welcome deserving praise talent,1
593581945952477184,phone steal backstage argentina suck contactable carrier pigeon,1
593581398524502017,artistry brilliant eye detail perfect talented love ive,1
593580518282694657,violet watercolour ink,1
593580470991921152,sketch copic marker bristol board,1
593580258239975424,botanica watercolour paint art landscape,1
593579679220572160,drawing fabulous rhomelbourne,1
593579606105464832,gamble win rhomelbourne rhom,1
593385237905674242,ninja turtle mask good hide identity giant fucking turtle an…,1
593384994157957120,apparently put alka seltzer pocket baptize pretend possess devil not…,1
593358082559737858,eatin apple couch,1
593196097297719299,tho larrystylinson,1
593193547676786691,ship larry stylinson larryalovetoremember,1
592509160970846208,start argument girl 43050194 memory bring 14…,1
592507224049614849,ship never sink larryalovetoremember,1
592506696511070208,picture louis whisper harrys cheek larryalovetoremember,1
592506621563047936,always heart larryalovetoremember,1
592505047465926656,fake nothing waste money guy love people,1
592504329753350145,famous people,1
592504218742718464,till daughter concert always raise roof❤️,1
592503314438205441,sheeran amaze sydney best concert ive,1
592492214061637632,couture dildo,1
592491556344496129,classic comment couldnt laughing directly,1
592491385464328193,suck rhomelbelbourne,1
592490809699602432,lot,1
592490011490029568,little girl need attention ruby,1
592489546438184960,send daughter literally fill pizza chocolate 😉😉😉😉,1
592488695367733248,send daughter pizza game central coast 😉😉😉,1
592487275516170241,people shirt public dream kid 5sos nation,1
592486804768432128,daughter video religiously love bite,1
592459004585979904,daughter love book always stand ❤️❤️,1
592457784492359682,dan phil obsess daughter absolutely lose love ❤️❤️❤️,1
592457261508755456,daughter adore stand entire ❤️❤️,1
591935214143737856,rip sawyer another life tragically depression people need seriously judge others😢😢😢,1
591934750798917633,everybody love raymonds ray romano patricia heaton mourn sawyer sweeten death,1
426857032553988096,earlier psychologist appointment diagnose depression anxiety,1
426541726832918528,honestly nothing insane boredom,1
426520039651418112,computer need pain,1
426515635816771585,bored need,1
426444569647919104,interesting,1
426161924137439232,skype friend funniest,1
426140128872919040,realization absolutely friend completely insane,1
426112699966054400,annoyed,1
426098348719099904,anyone bad,1
425829768303353856,skype friend lot fun,1
425765347585576960,hour delay tomorrow yay,1
425720204430438400,hate eye doctor barely,1
425129505070407680,wonderful friend quiet,1
425128834564780032,person low selfesteem weird,1
425127683144445952,mainly experiment boost selfesteem act girlier,1
425126867876601856,never act actual girl figure,1
425126097194213376,resolution girlier,1
425125335185645568,exactly put,1
425124375579222016,little dark clothing mine mainly bright coors especially pink,1
425123196241592320,sense,1
425122571940417536,daily basis,1
425121287329947648,ive always understood otherwise wouldnt friend,1
425120736676569088,yay older music,1
425119890437971968,currently listen music work backwards,1
425118809070903296,change music fast want use,1
425117441769734145,country change country shouldnt classify country,1
425116342933405696,work older stuff true definition country music,1
425115463291400192,country,1
425115038601338881,,1
425114205532868608,strong emotion either best feeling wort feeling,1
425113367250886656,especially person feel,1
425111275098488832,weird tho put constantly,1
425110353043681280,upbeat,1
425109766679973889,completely aware fact care secret,1
425108311151611904,lot unfortunately unable person mine,1
425107611222953984,almost everytime always start guy,1
425106377477222400,want kiss cute picture stupid date want kill feel thin…,1
425063682716872704,havent friend longest several month weve without,1
425059396461146112,quarter seven want sleep tire early,1
425026379764097024,kyubey madoka magica cute contract kyubey many face kawaī cute,1
425022824063844352,bored nothing,1
424741578859483136,friend texted half hour ago need answer reply,1
423959979800805376,bored need,1
423620274290843648,need friend,1
423549171153375232,fuck everything,1
423183906431438848,stress beyond break point need someone desperately,1
422934612285743104,feel cry,1
422903851528638464,need friend feel annoy always,1
422902638540107776,second mental breakdown least worry though pointless,1
422888719880699904,fell asleep half hour wake feeling want cry reason normal,1
422856713101131776,forever stressed emotional piece shit,1
422595867548200960,someone sound happy,1
422540095367819265,always upset friend several,1
422525954972340224,wish rid boredom listen music isnt cut anymore,1
422503129578369025,bored wish,1
422475213725782017,almighty custarding phil dish minute ago,1
422458108292517888,feel remake scene favorite anime madoka magica,1
422221880234606592,want kiss someone bad cause interested far away exi…,1
422211094690557952,several month finally finish season rozen maiden start season anime,1
422172652007350273,handle stress,1
422108821595504640,unfocused reason,1
422082841023741952,bored,1
421472187271233536,wish person always feel,1
421467944766685184,,1
421460334461714432,feel cry use someone,1
421446937284337664,good,1
421439857190113281,apparently mental breakdown havent,1
421420994918895616,party,1
421408738356916224,several hour later pain swelling knee hasnt subside slightest hurt bad,1
421392242763247616,pain knee bad want cry,1
421373891676610560,fuck shoe jrotc uniform driveway sheet ice shoe traction fell hurt knee,1
421100211273220096,listen sad song create positive emotion,1
421096204752416768,sometimes wish turn feeling,1
420741444132143104,nice person everyone stupid,1
420695081159380993,several group journey across india far amaze,1
420408079545409536,always person relationship advice friend though never,1
420400111681044481,true,1
420380931380113408,level boredom reach point three website literally every minute,1
420358081793368064,weather cold great hate winter,1
420350210678992896,idea flirting fun fuck nice,1
420286478447824896,friendly little feck homophobia explode tumblr past reblog…,1
420285379250769920,hate monday almost hate umbridge,1
420282804228726784,believe plum cancel school tomorrow yay,1
420058429583925248,love someone love return isnt necessarily wrong painful physically mentally,1
420041603890163712,friend definitely amuse antic think start ignore,1
420035376548311040,think friend amuse complete smartass,1
420021504802189312,hour friend last respond smartass situation,1
420008214994771968,friend terrible conversation cough cough,1
419996350340542464,love bestie start conversation topic completely different minute later,1
419973780501708800,realize attached someone without bit,1
419592311933534209,unhappy people often urge desire cheer others improve mood,1
419351569780318208,bed concern frustrate hopefully better,1
419338221047148544,worst headache,1
419313303169409024,need desperate advice,1
419282185628053504,must always bore,1
419277660058288128,foreign language fun game irregular conjugation,1
419270700697149440,true,1
419269989439254528,kinda want friend,1
419264123382136832,think sad 730 friday night want sleep,1
419262262864805888,fucking nerd chance consider good friend mine,1
418928146281275392,friend fail converstion,1
418911911804010496,bored,1
418880098599968768,bra strap show teenage female bra someone victoria cau…,1
418619587240804352,good bad friend always past midnight another tho,1
418589561741004800,bestie mean always smile though mean,1
418573187258269696,video 100 2013 ill dming people thingsididin2013,1
418555337398947840,fact return school tomorrow rather upsetting,1
418519895458865152,havent friend strange usually almost everyday disappoint,1
418495578272989184,love quote,1
418274041523630080,sleep cry reason sense,1
418245790058835968,happy everyone 2014 fesh start best,1
418206916452446208,happy half hour sad,1
418179191817773056,apparently different place drop celebrate,1
418175939252858880,everyone 2013 afraid leap future great fly car 2014 ⛄️🍰…,1
418173178519625728,bore someone,1
418167968183250944,issue computer cause past need software update,1
